query	subject	e_value	bitscore	pident	length
B6ZIW0	sp|P02760|AMBP_HUMAN	1.85e-19	74.3	34.127	126
B6ZIW0	sp|P02760|AMBP_HUMAN	4.7e-14	58.9	51.852	54
B6ZIW0	sp|P02760|AMBP_HUMAN	7.86e-10	47.0	38.333	60
B6ZIW0	sp|Q06481|APLP2_HUMAN	5.64e-18	70.5	56.863	51
B6ZIW0	sp|Q06481|APLP2_HUMAN	5.21e-17	67.8	38.71	93
B6ZIW0	sp|Q06481|APLP2_HUMAN	5.3	18.1	25.926	27
B6ZIW0	sp|P49223|SPIT3_HUMAN	2.79e-17	63.9	49.254	67
B6ZIW0	sp|P49223|SPIT3_HUMAN	4.02e-14	55.8	47.059	51
B6ZIW0	sp|P05067|A4_HUMAN	5.63e-17	67.4	56.25	48
B6ZIW0	sp|P05067|A4_HUMAN	1.5e-15	63.5	50.0	46
B6ZIW0	sp|Q96NZ8|WFKN1_HUMAN	6.45e-17	67.4	34.615	104
B6ZIW0	sp|Q96NZ8|WFKN1_HUMAN	2.72e-14	59.7	48.148	54
B6ZIW0	sp|Q96NZ8|WFKN1_HUMAN	0.001	28.9	31.111	45
B6ZIW0	sp|P12111|CO6A3_HUMAN	1.54e-16	66.2	46.154	52
B6ZIW0	sp|P12111|CO6A3_HUMAN	3.81e-13	56.6	37.255	51
B6ZIW0	sp|O43278|SPIT1_HUMAN	2.3e-14	60.1	48.077	52
B6ZIW0	sp|O43278|SPIT1_HUMAN	3.41e-14	59.7	32.381	105
B6ZIW0	sp|O43278|SPIT1_HUMAN	3.13e-13	56.6	33.01	103
B6ZIW0	sp|O43278|SPIT1_HUMAN	1.9e-11	51.6	37.931	58
B6ZIW0	sp|O95428|PPN_HUMAN	2.49e-13	57.0	47.059	51
B6ZIW0	sp|O95428|PPN_HUMAN	5.52e-11	50.4	40.385	52
B6ZIW0	sp|O95925|EPPI_HUMAN	1.76e-12	52.4	36.364	55
B6ZIW0	sp|O95925|EPPI_HUMAN	4.02e-12	51.6	42.308	52
B6ZIW0	sp|Q02388|CO7A1_HUMAN	2.09e-11	51.6	38.983	59
B6ZIW0	sp|Q02388|CO7A1_HUMAN	1.09e-10	49.7	40.741	54
B6ZIW0	sp|Q02388|CO7A1_HUMAN	6.3	17.7	75.0	8
B6ZIW0	sp|Q2UY09|COSA1_HUMAN	9.46e-11	49.7	37.255	51
B6ZIW0	sp|Q2UY09|COSA1_HUMAN	9.8e-08	40.8	29.412	51
B6ZIW0	sp|Q2UY09|COSA1_HUMAN	1.4	19.6	39.13	23
B6ZIW0	sp|Q2UY09|COSA1_HUMAN	7.1	17.7	35.714	28
B6ZIW0	sp|Q6UDR6|SPIT4_HUMAN	1.03e-10	47.0	41.071	56
B6ZIW0	sp|Q6UDR6|SPIT4_HUMAN	3.41e-08	40.4	37.255	51
B6ZIW0	sp|Q8IUA0|WFDC8_HUMAN	3.66e-08	42.0	32.877	73
B6ZIW0	sp|Q8IUA0|WFDC8_HUMAN	4.32e-08	41.6	41.176	51
B6ZIW0	sp|Q9BQY6|WFDC6_HUMAN	7.98e-06	34.3	51.852	27
B6ZIW0	sp|Q9BQY6|WFDC6_HUMAN	3.19e-05	32.7	53.846	26
C0HK72	sp|Q06481|APLP2_HUMAN	1.93e-20	73.6	48.214	56
C0HK72	sp|P05067|A4_HUMAN	1.67e-19	70.9	59.091	44
C0HK72	sp|Q8TEU8|WFKN2_HUMAN	6.48e-17	63.5	54.902	51
C0HK72	sp|Q8TEU8|WFKN2_HUMAN	2.79e-08	38.9	35.294	51
C0HK72	sp|P48307|TFPI2_HUMAN	1.79e-16	61.2	53.846	52
C0HK72	sp|P48307|TFPI2_HUMAN	1.35e-10	45.4	40.816	49
C0HK72	sp|P48307|TFPI2_HUMAN	0.000429	27.3	26.923	52
C0HK72	sp|P49223|SPIT3_HUMAN	3.07e-15	55.5	42.593	54
C0HK72	sp|P12111|CO6A3_HUMAN	8.37e-15	57.4	46.154	52
C0HK72	sp|P12111|CO6A3_HUMAN	1.8	17.3	50.0	12
C0HK72	sp|O95925|EPPI_HUMAN	8.63e-15	55.5	40.0	55
C0HK72	sp|P10646|TFPI1_HUMAN	1.33e-14	56.6	51.923	52
C0HK72	sp|P10646|TFPI1_HUMAN	4.43e-14	55.5	52.273	44
C0HK72	sp|P10646|TFPI1_HUMAN	1.08e-13	54.3	45.283	53
C0HK72	sp|O43291|SPIT2_HUMAN	1.58e-13	53.5	47.059	51
C0HK72	sp|O43291|SPIT2_HUMAN	3.65e-13	52.8	45.098	51
C0HK72	sp|Q96NZ8|WFKN1_HUMAN	4.61e-13	52.4	45.098	51
C0HK72	sp|Q96NZ8|WFKN1_HUMAN	1.19e-06	34.7	36.364	44
C0HK72	sp|P02760|AMBP_HUMAN	1.51e-12	51.2	49.02	51
C0HK72	sp|P02760|AMBP_HUMAN	4.38e-11	47.0	44.681	47
C0HK72	sp|O43278|SPIT1_HUMAN	4.74e-12	49.7	44.068	59
C0HK72	sp|O43278|SPIT1_HUMAN	4.14e-11	47.0	44.444	54
C0HK72	sp|Q02388|CO7A1_HUMAN	2.48e-11	47.8	46.296	54
C0HK72	sp|Q8IUA0|WFDC8_HUMAN	3.08e-11	47.4	43.137	51
C0HK72	sp|O95428|PPN_HUMAN	6.32e-11	46.6	39.623	53
C0HK72	sp|Q2UY09|COSA1_HUMAN	2.01e-10	45.1	37.255	51
C0HK72	sp|Q6UDR6|SPIT4_HUMAN	8.6e-07	33.9	37.143	35
C0HK72	sp|Q9BQY6|WFDC6_HUMAN	2.22e-06	33.5	46.875	32
C0HK73	sp|Q06481|APLP2_HUMAN	9.21e-20	71.6	49.091	55
C0HK73	sp|P05067|A4_HUMAN	7.52e-18	66.2	59.091	44
C0HK73	sp|P48307|TFPI2_HUMAN	1.27e-16	61.6	51.852	54
C0HK73	sp|P48307|TFPI2_HUMAN	1.02e-10	45.8	42.857	49
C0HK73	sp|P48307|TFPI2_HUMAN	0.001	26.2	26.923	52
C0HK73	sp|Q8TEU8|WFKN2_HUMAN	1.28e-16	62.8	52.941	51
C0HK73	sp|Q8TEU8|WFKN2_HUMAN	5.62e-09	41.2	37.255	51
C0HK73	sp|P49223|SPIT3_HUMAN	2.03e-15	55.8	44.444	54
C0HK73	sp|P02760|AMBP_HUMAN	8.87e-15	57.4	52.941	51
C0HK73	sp|P02760|AMBP_HUMAN	5.27e-11	46.6	43.478	46
C0HK73	sp|O95925|EPPI_HUMAN	1.68e-14	54.7	38.889	54
C0HK73	sp|P10646|TFPI1_HUMAN	2.23e-14	56.2	47.17	53
C0HK73	sp|P10646|TFPI1_HUMAN	3.45e-13	52.8	42.593	54
C0HK73	sp|P10646|TFPI1_HUMAN	1.61e-12	50.8	46.296	54
C0HK73	sp|O43291|SPIT2_HUMAN	3.63e-14	55.5	45.098	51
C0HK73	sp|O43291|SPIT2_HUMAN	4.23e-14	55.1	47.059	51
C0HK73	sp|P12111|CO6A3_HUMAN	2.05e-13	53.5	42.308	52
C0HK73	sp|P12111|CO6A3_HUMAN	2.1	17.3	50.0	12
C0HK73	sp|O95428|PPN_HUMAN	2.34e-12	50.4	41.509	53
C0HK73	sp|Q96NZ8|WFKN1_HUMAN	3.64e-12	50.1	40.741	54
C0HK73	sp|Q96NZ8|WFKN1_HUMAN	2.68e-06	33.5	34.091	44
C0HK73	sp|O43278|SPIT1_HUMAN	2.88e-11	47.4	42.308	52
C0HK73	sp|O43278|SPIT1_HUMAN	3.88e-10	44.3	40.385	52
C0HK73	sp|Q8IUA0|WFDC8_HUMAN	7.67e-11	46.2	43.137	51
C0HK73	sp|Q2UY09|COSA1_HUMAN	1.62e-10	45.4	35.294	51
C0HK73	sp|Q02388|CO7A1_HUMAN	3.5e-09	41.6	42.593	54
C0HK73	sp|Q9BQY6|WFDC6_HUMAN	1.23e-06	33.9	43.75	32
C0HK73	sp|Q6UDR6|SPIT4_HUMAN	1.15e-05	31.2	34.286	35
C0HK74	sp|Q06481|APLP2_HUMAN	4.31e-21	75.5	52.727	55
C0HK74	sp|Q8TEU8|WFKN2_HUMAN	6.34e-19	69.3	54.717	53
C0HK74	sp|Q8TEU8|WFKN2_HUMAN	4.95e-09	41.2	35.849	53
C0HK74	sp|P05067|A4_HUMAN	2.47e-18	67.4	59.091	44
C0HK74	sp|O95925|EPPI_HUMAN	2.02e-16	59.7	42.593	54
C0HK74	sp|P48307|TFPI2_HUMAN	3.51e-16	60.5	51.852	54
C0HK74	sp|P48307|TFPI2_HUMAN	8.65e-10	43.1	42.857	49
C0HK74	sp|P48307|TFPI2_HUMAN	0.006	24.3	26.923	52
C0HK74	sp|O43291|SPIT2_HUMAN	5e-16	60.5	50.98	51
C0HK74	sp|O43291|SPIT2_HUMAN	2.7e-14	55.8	47.059	51
C0HK74	sp|Q96NZ8|WFKN1_HUMAN	3.36e-15	58.5	46.296	54
C0HK74	sp|Q96NZ8|WFKN1_HUMAN	6.6e-07	35.0	34.091	44
C0HK74	sp|P49223|SPIT3_HUMAN	4.4e-15	55.1	44.444	54
C0HK74	sp|P10646|TFPI1_HUMAN	1.9e-14	56.2	49.057	53
C0HK74	sp|P10646|TFPI1_HUMAN	3.1e-13	53.1	43.396	53
C0HK74	sp|P10646|TFPI1_HUMAN	6.5e-13	52.0	47.273	55
C0HK74	sp|P02760|AMBP_HUMAN	3.37e-13	52.8	47.17	53
C0HK74	sp|P02760|AMBP_HUMAN	1.03e-10	45.8	43.478	46
C0HK74	sp|P12111|CO6A3_HUMAN	6.99e-13	52.0	40.385	52
C0HK74	sp|P12111|CO6A3_HUMAN	1.8	17.3	45.455	11
C0HK74	sp|P12111|CO6A3_HUMAN	2.1	17.3	50.0	12
C0HK74	sp|P12111|CO6A3_HUMAN	5.8	15.8	50.0	8
C0HK74	sp|O95428|PPN_HUMAN	1.75e-12	50.8	41.509	53
C0HK74	sp|Q02388|CO7A1_HUMAN	3.73e-12	50.1	48.148	54
C0HK74	sp|Q02388|CO7A1_HUMAN	7.9	15.8	50.0	8
C0HK74	sp|Q8IUA0|WFDC8_HUMAN	4.55e-12	49.7	47.059	51
C0HK74	sp|O43278|SPIT1_HUMAN	5.02e-12	49.7	44.231	52
C0HK74	sp|O43278|SPIT1_HUMAN	1.19e-10	45.8	40.385	52
C0HK74	sp|Q2UY09|COSA1_HUMAN	3.9e-11	47.0	37.255	51
C0HK74	sp|Q9BQY6|WFDC6_HUMAN	3.31e-07	35.4	46.875	32
C0HK74	sp|Q6UDR6|SPIT4_HUMAN	1.33e-06	33.5	34.286	35
C0HLA5	sp|P10646|TFPI1_HUMAN	8.83e-17	62.8	45.455	55
C0HLA5	sp|P10646|TFPI1_HUMAN	5.11e-15	58.2	42.593	54
C0HLA5	sp|P10646|TFPI1_HUMAN	1.71e-11	48.1	42.593	54
C0HLA5	sp|P12111|CO6A3_HUMAN	5.63e-15	58.2	43.137	51
C0HLA5	sp|Q02388|CO7A1_HUMAN	1.5e-14	57.0	46.296	54
C0HLA5	sp|O95925|EPPI_HUMAN	2.87e-14	53.9	40.0	55
C0HLA5	sp|P48307|TFPI2_HUMAN	6.72e-14	54.7	45.283	53
C0HLA5	sp|P48307|TFPI2_HUMAN	7.6e-10	43.5	40.0	50
C0HLA5	sp|P48307|TFPI2_HUMAN	0.005	24.3	29.31	58
C0HLA5	sp|Q8TEU8|WFKN2_HUMAN	1.08e-13	54.3	41.509	53
C0HLA5	sp|Q8TEU8|WFKN2_HUMAN	1.14e-06	34.7	30.769	52
C0HLA5	sp|P02760|AMBP_HUMAN	1.38e-13	53.9	45.098	51
C0HLA5	sp|P02760|AMBP_HUMAN	1.15e-12	51.6	45.098	51
C0HLA5	sp|Q2UY09|COSA1_HUMAN	2.01e-13	53.5	38.462	52
C0HLA5	sp|P49223|SPIT3_HUMAN	2.3e-13	50.8	37.037	54
C0HLA5	sp|Q96NZ8|WFKN1_HUMAN	1.14e-12	51.6	45.098	51
C0HLA5	sp|Q96NZ8|WFKN1_HUMAN	2.7e-05	30.8	31.818	44
C0HLA5	sp|P05067|A4_HUMAN	4.51e-12	49.7	45.455	44
C0HLA5	sp|O95428|PPN_HUMAN	6.65e-12	49.3	39.286	56
C0HLA5	sp|O95428|PPN_HUMAN	7.5	15.8	46.154	13
C0HLA5	sp|O43291|SPIT2_HUMAN	4.56e-11	47.0	37.736	53
C0HLA5	sp|O43291|SPIT2_HUMAN	1.45e-09	42.7	35.849	53
C0HLA5	sp|Q06481|APLP2_HUMAN	6.13e-11	46.6	33.962	53
C0HLA5	sp|O43278|SPIT1_HUMAN	2.68e-10	44.7	41.818	55
C0HLA5	sp|O43278|SPIT1_HUMAN	3.12e-08	38.9	38.462	52
C0HLA5	sp|Q8IUA0|WFDC8_HUMAN	1.19e-09	42.7	40.385	52
C0HLA5	sp|Q6UDR6|SPIT4_HUMAN	2.65e-07	35.4	30.189	53
C0HLA5	sp|Q9BQY6|WFDC6_HUMAN	1.31e-05	31.2	48.387	31
C0HLA6	sp|P10646|TFPI1_HUMAN	6.14e-16	60.5	43.636	55
C0HLA6	sp|P10646|TFPI1_HUMAN	2.65e-14	55.8	40.741	54
C0HLA6	sp|P10646|TFPI1_HUMAN	2.49e-11	47.8	42.593	54
C0HLA6	sp|P02760|AMBP_HUMAN	2.52e-14	56.2	47.059	51
C0HLA6	sp|P02760|AMBP_HUMAN	1.44e-12	51.2	45.098	51
C0HLA6	sp|P12111|CO6A3_HUMAN	2.57e-14	56.2	41.176	51
C0HLA6	sp|P12111|CO6A3_HUMAN	8.1	15.8	43.75	16
C0HLA6	sp|O95925|EPPI_HUMAN	3.52e-14	53.9	40.0	55
C0HLA6	sp|Q02388|CO7A1_HUMAN	5.14e-14	55.5	44.444	54
C0HLA6	sp|P48307|TFPI2_HUMAN	2.09e-13	53.1	43.396	53
C0HLA6	sp|P48307|TFPI2_HUMAN	4.7e-10	43.9	40.0	50
C0HLA6	sp|P48307|TFPI2_HUMAN	0.01	23.5	29.31	58
C0HLA6	sp|Q8TEU8|WFKN2_HUMAN	4.07e-13	52.8	39.623	53
C0HLA6	sp|Q8TEU8|WFKN2_HUMAN	1.36e-06	34.3	30.769	52
C0HLA6	sp|Q2UY09|COSA1_HUMAN	5.85e-13	52.4	38.462	52
C0HLA6	sp|Q96NZ8|WFKN1_HUMAN	1.06e-12	51.6	45.098	51
C0HLA6	sp|Q96NZ8|WFKN1_HUMAN	7.02e-06	32.3	31.818	44
C0HLA6	sp|P49223|SPIT3_HUMAN	1.37e-12	48.9	35.185	54
C0HLA6	sp|P05067|A4_HUMAN	1.98e-12	50.8	45.455	44
C0HLA6	sp|Q06481|APLP2_HUMAN	8.05e-12	49.3	35.849	53
C0HLA6	sp|O95428|PPN_HUMAN	1.62e-11	48.1	39.286	56
C0HLA6	sp|O43291|SPIT2_HUMAN	3.52e-11	47.0	36.538	52
C0HLA6	sp|O43291|SPIT2_HUMAN	9.3e-10	43.1	35.849	53
C0HLA6	sp|O43278|SPIT1_HUMAN	1.77e-10	45.4	41.818	55
C0HLA6	sp|O43278|SPIT1_HUMAN	5.36e-08	38.1	38.462	52
C0HLA6	sp|Q8IUA0|WFDC8_HUMAN	9.68e-10	43.1	40.385	52
C0HLA6	sp|Q6UDR6|SPIT4_HUMAN	4.47e-07	34.7	30.189	53
C0HLA6	sp|Q9BQY6|WFDC6_HUMAN	8.13e-05	29.3	45.161	31
C0HLA7	sp|P10646|TFPI1_HUMAN	1.66e-16	62.0	45.455	55
C0HLA7	sp|P10646|TFPI1_HUMAN	6.83e-15	57.8	42.593	54
C0HLA7	sp|P10646|TFPI1_HUMAN	5.97e-11	46.6	42.593	54
C0HLA7	sp|O95925|EPPI_HUMAN	6.44e-15	55.8	40.0	55
C0HLA7	sp|Q8TEU8|WFKN2_HUMAN	1.58e-14	56.6	43.396	53
C0HLA7	sp|Q8TEU8|WFKN2_HUMAN	1.38e-06	34.3	30.189	53
C0HLA7	sp|P12111|CO6A3_HUMAN	1.93e-14	56.6	43.137	51
C0HLA7	sp|P12111|CO6A3_HUMAN	2.5	16.9	44.444	18
C0HLA7	sp|P02760|AMBP_HUMAN	3.26e-14	55.8	47.059	51
C0HLA7	sp|P02760|AMBP_HUMAN	2.35e-13	53.5	47.059	51
C0HLA7	sp|Q2UY09|COSA1_HUMAN	9.66e-14	54.7	40.385	52
C0HLA7	sp|Q02388|CO7A1_HUMAN	2.13e-13	53.5	44.444	54
C0HLA7	sp|Q96NZ8|WFKN1_HUMAN	2.24e-13	53.5	47.059	51
C0HLA7	sp|Q96NZ8|WFKN1_HUMAN	3.22e-05	30.4	31.818	44
C0HLA7	sp|P48307|TFPI2_HUMAN	2.46e-13	53.1	43.396	53
C0HLA7	sp|P48307|TFPI2_HUMAN	2.85e-10	44.7	42.0	50
C0HLA7	sp|P48307|TFPI2_HUMAN	0.006	24.3	29.825	57
C0HLA7	sp|P49223|SPIT3_HUMAN	3.59e-13	50.1	37.037	54
C0HLA7	sp|O43291|SPIT2_HUMAN	7.39e-12	48.9	39.623	53
C0HLA7	sp|O43291|SPIT2_HUMAN	2.14e-09	42.4	35.185	54
C0HLA7	sp|P05067|A4_HUMAN	1.09e-11	48.9	45.455	44
C0HLA7	sp|O95428|PPN_HUMAN	2.07e-11	48.1	37.5	56
C0HLA7	sp|Q06481|APLP2_HUMAN	9.25e-11	46.2	33.962	53
C0HLA7	sp|O43278|SPIT1_HUMAN	4.29e-10	44.3	41.818	55
C0HLA7	sp|O43278|SPIT1_HUMAN	4.15e-08	38.5	38.462	52
C0HLA7	sp|Q8IUA0|WFDC8_HUMAN	1.41e-08	40.0	36.538	52
C0HLA7	sp|Q6UDR6|SPIT4_HUMAN	1.67e-07	35.8	30.189	53
C0HLA7	sp|Q9BQY6|WFDC6_HUMAN	5.34e-06	32.3	48.387	31
C0HLA8	sp|P10646|TFPI1_HUMAN	9.25e-16	60.1	43.636	55
C0HLA8	sp|P10646|TFPI1_HUMAN	4.22e-14	55.5	40.741	54
C0HLA8	sp|P10646|TFPI1_HUMAN	1.52e-11	48.1	44.444	54
C0HLA8	sp|Q2UY09|COSA1_HUMAN	1.5e-14	57.0	42.308	52
C0HLA8	sp|O95925|EPPI_HUMAN	5.02e-14	53.5	38.182	55
C0HLA8	sp|Q8TEU8|WFKN2_HUMAN	9.86e-14	54.7	41.509	53
C0HLA8	sp|Q8TEU8|WFKN2_HUMAN	1.19e-05	31.6	28.846	52
C0HLA8	sp|P12111|CO6A3_HUMAN	1.42e-13	53.9	41.176	51
C0HLA8	sp|P12111|CO6A3_HUMAN	1.5	17.7	44.444	18
C0HLA8	sp|P02760|AMBP_HUMAN	1.63e-13	53.9	45.098	51
C0HLA8	sp|P02760|AMBP_HUMAN	1.11e-12	51.6	45.098	51
C0HLA8	sp|Q02388|CO7A1_HUMAN	5.39e-13	52.4	42.593	54
C0HLA8	sp|Q96NZ8|WFKN1_HUMAN	1.36e-12	51.2	45.098	51
C0HLA8	sp|Q96NZ8|WFKN1_HUMAN	2.13e-05	31.2	31.818	44
C0HLA8	sp|P48307|TFPI2_HUMAN	1.66e-12	50.8	41.509	53
C0HLA8	sp|P48307|TFPI2_HUMAN	1.22e-10	45.4	42.0	50
C0HLA8	sp|P48307|TFPI2_HUMAN	0.046	21.6	28.07	57
C0HLA8	sp|P49223|SPIT3_HUMAN	2.41e-12	48.1	35.185	54
C0HLA8	sp|O43291|SPIT2_HUMAN	5.86e-11	46.6	37.736	53
C0HLA8	sp|O43291|SPIT2_HUMAN	1.58e-08	39.7	33.333	54
C0HLA8	sp|P05067|A4_HUMAN	8.06e-11	46.2	43.182	44
C0HLA8	sp|O95428|PPN_HUMAN	1.27e-10	45.8	35.714	56
C0HLA8	sp|Q06481|APLP2_HUMAN	6.85e-10	43.5	32.075	53
C0HLA8	sp|O43278|SPIT1_HUMAN	2.54e-09	42.0	40.0	55
C0HLA8	sp|O43278|SPIT1_HUMAN	2.7e-07	36.2	36.538	52
C0HLA8	sp|Q8IUA0|WFDC8_HUMAN	9.61e-09	40.4	36.538	52
C0HLA8	sp|Q6UDR6|SPIT4_HUMAN	4.82e-08	37.4	32.075	53
C0HLA8	sp|Q9BQY6|WFDC6_HUMAN	3.3e-05	30.0	45.161	31
C0HLA9	sp|P10646|TFPI1_HUMAN	1.12e-15	59.7	43.636	55
C0HLA9	sp|P10646|TFPI1_HUMAN	4.95e-14	55.1	40.741	54
C0HLA9	sp|P10646|TFPI1_HUMAN	4.45e-10	44.3	40.741	54
C0HLA9	sp|O95925|EPPI_HUMAN	5.08e-14	53.5	38.182	55
C0HLA9	sp|Q8TEU8|WFKN2_HUMAN	2.24e-13	53.5	41.509	53
C0HLA9	sp|Q8TEU8|WFKN2_HUMAN	1.46e-05	31.6	28.302	53
C0HLA9	sp|Q2UY09|COSA1_HUMAN	3.13e-13	53.1	40.385	52
C0HLA9	sp|P12111|CO6A3_HUMAN	3.18e-13	53.1	41.176	51
C0HLA9	sp|P12111|CO6A3_HUMAN	0.19	20.0	50.0	18
C0HLA9	sp|P02760|AMBP_HUMAN	4.23e-13	52.8	45.098	51
C0HLA9	sp|P02760|AMBP_HUMAN	1.98e-12	50.8	41.818	55
C0HLA9	sp|P48307|TFPI2_HUMAN	2.44e-12	50.4	41.509	53
C0HLA9	sp|P48307|TFPI2_HUMAN	2.44e-09	42.0	40.0	50
C0HLA9	sp|P48307|TFPI2_HUMAN	0.031	22.3	28.07	57
C0HLA9	sp|P49223|SPIT3_HUMAN	3.94e-12	47.4	35.185	54
C0HLA9	sp|Q96NZ8|WFKN1_HUMAN	4.03e-12	50.1	45.098	51
C0HLA9	sp|Q96NZ8|WFKN1_HUMAN	3.85e-05	30.4	31.818	44
C0HLA9	sp|Q02388|CO7A1_HUMAN	7.82e-12	49.3	42.593	54
C0HLA9	sp|O43291|SPIT2_HUMAN	5.91e-11	46.6	37.736	53
C0HLA9	sp|O43291|SPIT2_HUMAN	1.69e-08	39.7	33.333	54
C0HLA9	sp|P05067|A4_HUMAN	1.5e-10	45.4	43.182	44
C0HLA9	sp|O95428|PPN_HUMAN	2.17e-10	45.1	35.714	56
C0HLA9	sp|Q06481|APLP2_HUMAN	1.27e-09	42.7	32.075	53
C0HLA9	sp|O43278|SPIT1_HUMAN	3.95e-09	41.6	40.0	55
C0HLA9	sp|O43278|SPIT1_HUMAN	4.33e-07	35.8	36.538	52
C0HLA9	sp|Q8IUA0|WFDC8_HUMAN	1.07e-07	37.4	34.615	52
C0HLA9	sp|Q6UDR6|SPIT4_HUMAN	1.09e-06	33.9	28.302	53
C0HLA9	sp|Q9BQY6|WFDC6_HUMAN	6.36e-05	29.3	45.161	31
C0HLB0	sp|Q02388|CO7A1_HUMAN	1.5e-13	53.9	40.741	54
C0HLB0	sp|Q02388|CO7A1_HUMAN	1.0	18.1	26.471	34
C0HLB0	sp|Q2UY09|COSA1_HUMAN	3.79e-11	47.0	36.538	52
C0HLB0	sp|P12111|CO6A3_HUMAN	5.76e-11	46.6	37.255	51
C0HLB0	sp|P05067|A4_HUMAN	8.03e-11	46.2	43.182	44
C0HLB0	sp|P02760|AMBP_HUMAN	9.14e-11	46.2	40.385	52
C0HLB0	sp|P02760|AMBP_HUMAN	3.63e-09	41.6	41.071	56
C0HLB0	sp|P10646|TFPI1_HUMAN	1.45e-10	45.4	54.286	35
C0HLB0	sp|P10646|TFPI1_HUMAN	2.53e-08	39.3	34.615	52
C0HLB0	sp|P10646|TFPI1_HUMAN	9.28e-08	37.7	34.545	55
C0HLB0	sp|Q96NZ8|WFKN1_HUMAN	2.42e-10	45.1	40.741	54
C0HLB0	sp|Q96NZ8|WFKN1_HUMAN	0.002	25.8	31.429	35
C0HLB0	sp|O95925|EPPI_HUMAN	2.92e-10	43.5	42.308	52
C0HLB0	sp|O95428|PPN_HUMAN	2.35e-09	42.0	40.741	54
C0HLB0	sp|P49223|SPIT3_HUMAN	3.3e-09	40.0	33.333	54
C0HLB0	sp|Q06481|APLP2_HUMAN	1.02e-08	40.4	33.333	51
C0HLB0	sp|Q8TEU8|WFKN2_HUMAN	1.09e-08	40.0	36.538	52
C0HLB0	sp|Q8TEU8|WFKN2_HUMAN	0.000181	28.5	30.556	36
C0HLB0	sp|Q8TEU8|WFKN2_HUMAN	5.9	15.8	33.333	30
C0HLB0	sp|P48307|TFPI2_HUMAN	4.63e-07	35.4	39.216	51
C0HLB0	sp|P48307|TFPI2_HUMAN	4.84e-05	30.0	38.71	31
C0HLB0	sp|O43278|SPIT1_HUMAN	2.18e-06	33.9	40.0	35
C0HLB0	sp|O43278|SPIT1_HUMAN	0.000115	28.9	34.211	38
C0HLB0	sp|Q8IUA0|WFDC8_HUMAN	3.81e-06	33.1	37.736	53
C0HLB0	sp|O43291|SPIT2_HUMAN	5.04e-06	32.7	33.333	51
C0HLB0	sp|O43291|SPIT2_HUMAN	1.41e-05	31.6	34.286	35
C0HLB0	sp|Q6UDR6|SPIT4_HUMAN	8.02e-06	31.6	30.769	52
C0HLB0	sp|Q9BQY6|WFDC6_HUMAN	0.003	25.0	41.935	31
C0HMC7	sp|P10646|TFPI1_HUMAN	2.51e-31	105.0	39.31	145
C0HMC7	sp|P10646|TFPI1_HUMAN	4.01e-30	102.0	42.636	129
C0HMC7	sp|O43291|SPIT2_HUMAN	4.44e-27	93.2	35.374	147
C0HMC7	sp|O43291|SPIT2_HUMAN	7.92e-15	60.5	46.154	65
C0HMC7	sp|P48307|TFPI2_HUMAN	5.26e-23	82.4	31.765	170
C0HMC7	sp|P48307|TFPI2_HUMAN	1.07e-10	48.9	42.857	49
C0HMC7	sp|Q8TEU8|WFKN2_HUMAN	1.04e-20	78.2	37.736	106
C0HMC7	sp|Q8TEU8|WFKN2_HUMAN	8.33e-16	64.3	47.273	55
C0HMC7	sp|P02760|AMBP_HUMAN	6.73e-19	72.8	36.134	119
C0HMC7	sp|P02760|AMBP_HUMAN	1.04e-13	58.2	51.852	54
C0HMC7	sp|P02760|AMBP_HUMAN	1.23e-10	49.3	40.0	55
C0HMC7	sp|P49223|SPIT3_HUMAN	4.44e-17	63.2	49.254	67
C0HMC7	sp|P49223|SPIT3_HUMAN	1.89e-13	53.9	45.098	51
C0HMC7	sp|Q06481|APLP2_HUMAN	4.96e-17	67.8	54.902	51
C0HMC7	sp|Q06481|APLP2_HUMAN	5.45e-16	64.7	36.559	93
C0HMC7	sp|Q06481|APLP2_HUMAN	2.3	19.2	29.63	27
C0HMC7	sp|P12111|CO6A3_HUMAN	1.28e-16	66.6	49.02	51
C0HMC7	sp|P12111|CO6A3_HUMAN	4.53e-12	53.5	39.216	51
C0HMC7	sp|P05067|A4_HUMAN	2.26e-16	65.9	57.447	47
C0HMC7	sp|P05067|A4_HUMAN	1.8e-14	60.5	50.0	46
C0HMC7	sp|Q96NZ8|WFKN1_HUMAN	3.53e-16	65.1	34.615	104
C0HMC7	sp|Q96NZ8|WFKN1_HUMAN	4.49e-14	59.3	48.148	54
C0HMC7	sp|O95428|PPN_HUMAN	6.86e-13	55.8	47.059	51
C0HMC7	sp|O95428|PPN_HUMAN	9.1e-11	49.7	44.444	45
C0HMC7	sp|O95925|EPPI_HUMAN	1.72e-12	52.4	35.714	84
C0HMC7	sp|O95925|EPPI_HUMAN	3.03e-12	52.0	36.364	55
C0HMC7	sp|Q6UDR6|SPIT4_HUMAN	1.78e-12	51.6	42.857	56
C0HMC7	sp|Q6UDR6|SPIT4_HUMAN	5e-08	40.0	35.714	56
C0HMC7	sp|O43278|SPIT1_HUMAN	1.88e-12	54.7	46.154	52
C0HMC7	sp|O43278|SPIT1_HUMAN	5.22e-12	53.1	35.556	90
C0HMC7	sp|O43278|SPIT1_HUMAN	8.05e-12	52.8	42.308	52
